Time,T0,T1,T2,T3,T4
2026-08-03 20:25:46,-13.0,-14.4,0.0,3.0,22.0
2026-08-03 20:24:46,-13.1,-14.5,0.0,3.0,22.0
2026-08-03 20:23:46,-13.2,-14.6,0.0,4.0,21.0
2026-08-03 20:22:46,-13.3,-14.7,0.0,4.0,21.0
2026-08-03 20:21:46,-13.4,-14.8,0.0,4.0,21.0
2026-08-03 20:20:46,-13.6,-15.0,0.0,4.0,20.0
2026-08-03 20:19:46,-13.8,-15.1,0.0,4.0,20.0
2026-08-03 20:18:46,-13.9,-15.2,1.0,4.0,19.0
2026-08-03 20:17:46,-14.0,-15.3,1.0,4.0,18.0
2026-08-03 20:16:46,-14.2,-15.5,1.0,4.0,17.0
2026-08-03 20:15:46,-14.2,-15.6,2.0,4.0,16.0
2026-08-03 20:14:46,-14.0,-15.8,4.0,4.0,12.0
2026-08-03 20:13:46,-13.9,-15.7,4.0,4.0,10.0
2026-08-03 20:12:46,-13.8,-15.6,4.0,4.0,11.0
2026-08-03 20:11:46,-13.7,-15.5,4.0,4.0,11.0
2026-08-03 20:10:46,-13.6,-15.4,4.0,4.0,11.0
2026-08-03 20:09:46,-13.5,-15.2,4.0,4.0,11.0
2026-08-03 20:08:46,-13.4,-15.1,4.0,4.0,11.0
2026-08-03 20:07:46,-13.3,-15.0,4.0,4.0,11.0
2026-08-03 20:06:46,-13.2,-14.9,3.0,4.0,11.0
2026-08-03 20:05:46,-13.1,-14.8,3.0,4.0,11.0
2026-08-03 20:04:46,-13.1,-14.7,3.0,4.0,12.0
2026-08-03 20:03:46,-13.0,-14.5,3.0,4.0,12.0
2026-08-03 20:02:46,-12.8,-14.3,3.0,4.0,12.0
2026-08-03 20:01:46,-12.5,-13.9,3.0,4.0,12.0
2026-08-03 20:00:46,-12.0,-13.4,3.0,4.0,13.0
2026-08-03 19:59:46,-11.2,-12.6,3.0,4.0,14.0
2026-08-03 19:58:46,-9.9,-11.8,2.0,4.0,16.0
2026-08-03 19:57:46,-12.7,-14.5,2.0,4.0,11.0
2026-08-03 19:56:46,-12.6,-14.4,2.0,4.0,12.0
2026-08-03 19:55:46,-12.4,-14.2,2.0,4.0,12.0
2026-08-03 19:54:46,-12.3,-14.1,2.0,4.0,13.0
2026-08-03 19:53:46,-12.1,-13.9,1.0,4.0,13.0
2026-08-03 19:52:46,-12.0,-13.8,1.0,4.0,13.0
2026-08-03 19:51:46,-11.9,-13.6,1.0,4.0,14.0
2026-08-03 19:50:46,-11.8,-13.4,1.0,4.0,15.0
2026-08-03 19:49:46,-11.6,-13.3,0.0,4.0,16.0
2026-08-03 19:48:46,-11.5,-13.1,0.0,3.0,17.0
2026-08-03 19:47:46,-11.5,-13.0,0.0,3.0,20.0
2026-08-03 19:46:46,-11.5,-12.9,0.0,3.0,23.0
2026-08-03 19:45:46,-11.5,-13.0,0.0,3.0,23.0
2026-08-03 19:44:46,-11.6,-13.0,0.0,3.0,23.0
2026-08-03 19:43:46,-11.6,-13.1,0.0,3.0,23.0
2026-08-03 19:42:46,-11.7,-13.1,0.0,3.0,23.0
2026-08-03 19:41:46,-11.7,-13.1,0.0,3.0,23.0
2026-08-03 19:40:46,-11.8,-13.2,0.0,4.0,23.0
2026-08-03 19:39:46,-11.8,-13.2,0.0,4.0,23.0
2026-08-03 19:38:46,-11.9,-13.3,0.0,4.0,22.0
2026-08-03 19:37:46,-12.0,-13.4,0.0,4.0,22.0
2026-08-03 19:36:46,-12.0,-13.4,0.0,4.0,22.0
2026-08-03 19:35:46,-12.1,-13.5,0.0,4.0,22.0
2026-08-03 19:34:46,-12.2,-13.6,0.0,4.0,21.0
2026-08-03 19:33:46,-12.3,-13.7,0.0,4.0,21.0
2026-08-03 19:32:46,-12.4,-13.8,1.0,4.0,21.0
2026-08-03 19:31:46,-12.5,-13.9,1.0,4.0,20.0
2026-08-03 19:30:46,-12.7,-14.0,1.0,4.0,20.0
2026-08-03 19:29:46,-12.8,-14.2,2.0,4.0,19.0
2026-08-03 19:28:46,-13.0,-14.3,2.0,4.0,19.0
2026-08-03 19:27:46,-13.2,-14.5,3.0,4.0,18.0
2026-08-03 19:26:46,-13.2,-14.6,3.0,4.0,16.0
2026-08-03 19:25:46,-13.1,-14.7,4.0,4.0,14.0
2026-08-03 19:24:46,-12.9,-14.8,6.0,4.0,10.0
2026-08-03 19:23:46,-12.8,-14.7,6.0,4.0,10.0
2026-08-03 19:22:46,-12.7,-14.5,6.0,4.0,10.0
2026-08-03 19:21:46,-12.6,-14.4,6.0,4.0,10.0
2026-08-03 19:20:46,-12.5,-14.3,5.0,4.0,11.0
2026-08-03 19:19:46,-12.5,-14.2,5.0,4.0,11.0
2026-08-03 19:18:46,-12.3,-14.1,5.0,4.0,11.0
2026-08-03 19:17:46,-12.2,-14.0,5.0,4.0,11.0
2026-08-03 19:16:46,-12.0,-13.9,5.0,4.0,11.0
2026-08-03 19:15:46,-11.9,-13.8,5.0,4.0,11.0
2026-08-03 19:14:46,-11.8,-13.6,5.0,4.0,11.0
2026-08-03 19:13:46,-11.7,-13.5,5.0,4.0,11.0
2026-08-03 19:12:46,-11.5,-13.4,5.0,4.0,11.0
2026-08-03 19:11:46,-11.4,-13.3,4.0,4.0,11.0
2026-08-03 19:10:46,-11.3,-13.2,4.0,4.0,12.0
2026-08-03 19:09:46,-11.2,-13.0,4.0,4.0,12.0
2026-08-03 19:08:46,-11.1,-12.9,4.0,4.0,12.0
2026-08-03 19:07:46,-10.9,-12.8,4.0,4.0,12.0
2026-08-03 19:06:46,-10.9,-12.7,4.0,4.0,12.0
2026-08-03 19:05:46,-10.7,-12.6,4.0,4.0,13.0
2026-08-03 19:04:46,-10.6,-12.4,3.0,4.0,13.0
2026-08-03 19:03:46,-10.4,-12.3,3.0,4.0,13.0
2026-08-03 19:02:46,-10.3,-12.2,3.0,4.0,13.0
2026-08-03 19:01:46,-10.2,-12.0,3.0,4.0,13.0
2026-08-03 19:00:46,-10.0,-11.9,3.0,4.0,13.0
2026-08-03 18:59:46,-9.8,-11.7,3.0,4.0,14.0
2026-08-03 18:58:46,-9.6,-11.6,2.0,4.0,14.0
2026-08-03 18:57:46,-9.5,-11.4,2.0,4.0,14.0
2026-08-03 18:56:46,-9.4,-11.2,2.0,4.0,15.0
2026-08-03 18:55:46,-9.2,-11.1,2.0,4.0,15.0
2026-08-03 18:54:46,-9.1,-10.9,2.0,4.0,16.0
2026-08-03 18:53:46,-9.0,-10.7,1.0,4.0,16.0
2026-08-03 18:52:46,-8.8,-10.5,1.0,4.0,17.0
2026-08-03 18:51:46,-8.8,-10.3,1.0,4.0,17.0
2026-08-03 18:50:46,-8.6,-9.9,0.0,4.0,18.0
2026-08-03 18:49:46,-8.1,-9.4,0.0,3.0,20.0
2026-08-03 18:48:46,-7.3,-8.6,0.0,3.0,24.0
2026-08-03 18:47:46,-6.1,-8.1,0.0,3.0,26.0
2026-08-03 18:46:46,-9.8,-11.0,0.0,3.0,24.0
2026-08-03 18:45:46,-9.9,-11.0,0.0,3.0,24.0
2026-08-03 18:44:46,-10.0,-11.1,0.0,3.0,24.0
2026-08-03 18:43:46,-10.0,-11.1,0.0,3.0,24.0
2026-08-03 18:42:46,-10.0,-11.1,0.0,3.0,24.0
2026-08-03 18:41:46,-10.0,-11.2,0.0,3.0,24.0
2026-08-03 18:40:46,-10.1,-11.2,0.0,3.0,24.0
2026-08-03 18:39:46,-10.0,-11.2,0.0,4.0,24.0
2026-08-03 18:38:46,-10.1,-11.2,0.0,4.0,24.0
2026-08-03 18:37:46,-10.1,-11.2,0.0,4.0,24.0
2026-08-03 18:36:46,-10.2,-11.3,0.0,4.0,24.0
2026-08-03 18:35:46,-10.2,-11.3,0.0,4.0,23.0
2026-08-03 18:34:46,-10.2,-11.3,0.0,4.0,23.0
2026-08-03 18:33:46,-10.2,-11.4,0.0,4.0,23.0
2026-08-03 18:32:46,-10.3,-11.4,0.0,4.0,23.0
2026-08-03 18:31:46,-10.3,-11.4,0.0,4.0,23.0
2026-08-03 18:30:46,-10.3,-11.5,1.0,4.0,23.0
2026-08-03 18:29:46,-10.3,-11.6,1.0,4.0,23.0
2026-08-03 18:28:46,-10.3,-11.6,1.0,4.0,22.0
2026-08-03 18:27:46,-10.4,-11.7,1.0,5.0,22.0
2026-08-03 18:26:46,-10.5,-11.7,1.0,5.0,22.0
2026-08-03 18:25:46,-10.5,-11.8,2.0,5.0,22.0
2026-08-03 18:24:46,-10.6,-11.9,2.0,5.0,21.0
2026-08-03 18:23:46,-10.7,-12.0,2.0,5.0,21.0
2026-08-03 18:22:46,-10.8,-12.1,3.0,5.0,20.0
2026-08-03 18:21:46,-10.9,-12.2,3.0,5.0,20.0
2026-08-03 18:20:46,-11.0,-12.4,4.0,5.0,19.0
2026-08-03 18:19:46,-11.1,-12.5,4.0,5.0,18.0
2026-08-03 18:18:46,-11.1,-12.6,4.0,5.0,17.0
2026-08-03 18:17:46,-10.9,-12.7,6.0,5.0,13.0
2026-08-03 18:16:46,-10.8,-12.6,6.0,5.0,12.0
2026-08-03 18:15:46,-10.7,-12.5,6.0,5.0,12.0
2026-08-03 18:14:46,-10.6,-12.5,6.0,5.0,12.0
2026-08-03 18:13:46,-10.6,-12.4,6.0,5.0,12.0
2026-08-03 18:12:46,-10.5,-12.3,6.0,5.0,12.0
2026-08-03 18:11:46,-10.4,-12.2,5.0,5.0,12.0
2026-08-03 18:10:46,-10.4,-12.1,5.0,5.0,12.0
2026-08-03 18:09:46,-10.1,-12.0,5.0,5.0,12.0
2026-08-03 18:08:46,-10.0,-11.9,5.0,5.0,13.0
2026-08-03 18:07:46,-9.9,-11.8,5.0,5.0,13.0
2026-08-03 18:06:46,-9.8,-11.7,5.0,5.0,13.0
2026-08-03 18:05:46,-9.8,-11.6,5.0,5.0,13.0
2026-08-03 18:04:46,-9.7,-11.5,4.0,5.0,13.0
2026-08-03 18:03:46,-9.6,-11.4,4.0,5.0,13.0
2026-08-03 18:02:46,-9.5,-11.2,4.0,5.0,13.0
2026-08-03 18:01:46,-9.4,-11.1,4.0,5.0,14.0
2026-08-03 18:00:46,-9.3,-11.0,4.0,5.0,14.0
2026-08-03 17:59:46,-9.1,-10.9,4.0,5.0,14.0
2026-08-03 17:58:46,-9.0,-10.8,3.0,5.0,14.0
2026-08-03 17:57:46,-8.9,-10.7,3.0,5.0,14.0
2026-08-03 17:56:46,-8.8,-10.6,3.0,5.0,14.0
2026-08-03 17:55:46,-8.7,-10.5,3.0,5.0,15.0
2026-08-03 17:54:46,-8.7,-10.4,3.0,5.0,15.0
2026-08-03 17:53:46,-8.7,-10.3,3.0,5.0,15.0
2026-08-03 17:52:46,-8.7,-10.2,2.0,5.0,15.0
2026-08-03 17:51:46,-8.6,-10.2,2.0,5.0,16.0
2026-08-03 17:50:46,-8.7,-10.1,2.0,5.0,16.0
2026-08-03 17:49:46,-8.7,-10.0,2.0,5.0,16.0
2026-08-03 17:48:46,-8.6,-9.8,1.0,4.0,17.0
2026-08-03 17:47:46,-8.5,-9.6,1.0,4.0,17.0
2026-08-03 17:46:46,-8.4,-9.3,1.0,4.0,18.0
2026-08-03 17:45:46,-8.2,-9.1,0.0,4.0,20.0
2026-08-03 17:44:46,-8.0,-8.9,0.0,4.0,23.0
2026-08-03 17:43:46,-7.9,-8.7,0.0,3.0,27.0
2026-08-03 17:42:46,-7.8,-8.6,0.0,3.0,27.0
2026-08-03 17:41:46,-7.8,-8.6,0.0,4.0,27.0
2026-08-03 17:40:46,-7.8,-8.5,0.0,4.0,28.0
2026-08-03 17:39:46,-7.7,-8.4,0.0,4.0,28.0
2026-08-03 17:38:46,-7.6,-8.3,0.0,4.0,28.0
2026-08-03 17:37:46,-7.6,-8.3,0.0,4.0,28.0
2026-08-03 17:36:46,-7.5,-8.2,0.0,4.0,28.0
2026-08-03 17:35:46,-7.4,-8.1,0.0,4.0,28.0
2026-08-03 17:34:46,-7.3,-7.9,0.0,4.0,28.0
2026-08-03 17:33:46,-7.2,-7.8,0.0,4.0,28.0
2026-08-03 17:32:46,-6.6,-7.5,0.0,4.0,29.0
2026-08-03 17:31:46,-7.5,-8.4,0.0,4.0,28.0
2026-08-03 17:30:46,-7.5,-8.3,0.0,5.0,28.0
2026-08-03 17:29:46,-7.6,-8.3,1.0,5.0,28.0
2026-08-03 17:28:46,-7.6,-8.3,1.0,5.0,26.0
2026-08-03 17:27:46,-7.5,-8.2,0.0,4.0,28.0
2026-08-03 17:26:46,-7.4,-8.2,0.0,4.0,28.0
2026-08-03 17:25:46,-7.4,-8.1,0.0,4.0,28.0
2026-08-03 17:24:46,-7.4,-8.0,0.0,4.0,28.0
2026-08-03 17:23:46,-7.3,-7.9,0.0,4.0,29.0
2026-08-03 17:22:46,-7.2,-7.8,0.0,5.0,29.0
2026-08-03 17:21:46,-7.1,-7.7,0.0,5.0,29.0
2026-08-03 17:20:46,-7.0,-7.7,0.0,5.0,29.0
2026-08-03 17:19:46,-6.9,-7.5,0.0,5.0,29.0
2026-08-03 17:18:46,-6.8,-7.4,1.0,5.0,29.0
2026-08-03 17:17:46,-6.6,-7.1,1.0,5.0,29.0
2026-08-03 17:16:46,-6.0,-6.8,1.0,5.0,28.0
2026-08-03 17:15:46,-7.3,-8.1,0.0,5.0,29.0
2026-08-03 17:14:46,-7.2,-8.0,0.0,5.0,29.0
2026-08-03 17:13:46,-7.2,-8.0,0.0,5.0,29.0
2026-08-03 17:12:46,-7.2,-7.9,1.0,5.0,29.0
2026-08-03 17:11:46,-7.1,-7.9,1.0,5.0,29.0
2026-08-03 17:10:46,-7.0,-7.8,1.0,5.0,29.0
2026-08-03 17:09:46,-7.1,-7.8,1.0,5.0,29.0
2026-08-03 17:08:46,-6.9,-7.7,1.0,5.0,29.0
2026-08-03 17:07:46,-6.9,-7.6,1.0,5.0,29.0
2026-08-03 17:06:46,-6.8,-7.6,1.0,6.0,29.0
2026-08-03 17:05:46,-6.7,-7.5,1.0,6.0,29.0
2026-08-03 17:04:46,-6.7,-7.4,1.0,6.0,30.0
2026-08-03 17:03:46,-6.7,-7.4,1.0,6.0,30.0
2026-08-03 17:02:46,-6.5,-7.3,1.0,6.0,30.0
2026-08-03 17:01:46,-6.5,-7.2,1.0,6.0,30.0
2026-08-03 17:00:46,-6.5,-7.2,2.0,6.0,30.0
2026-08-03 16:59:46,-6.4,-7.1,2.0,6.0,30.0
2026-08-03 16:58:46,-6.3,-7.1,2.0,6.0,30.0
2026-08-03 16:57:46,-6.2,-7.0,2.0,6.0,30.0
2026-08-03 16:56:46,-6.2,-6.9,2.0,7.0,30.0
2026-08-03 16:55:46,-6.1,-6.8,2.0,7.0,30.0
2026-08-03 16:54:46,-6.0,-6.7,2.0,7.0,30.0
2026-08-03 16:53:46,-6.0,-6.7,3.0,7.0,30.0
2026-08-03 16:52:46,-5.8,-6.6,3.0,7.0,30.0
2026-08-03 16:51:46,-5.8,-6.5,3.0,7.0,30.0
2026-08-03 16:50:46,-5.8,-6.5,3.0,7.0,30.0
2026-08-03 16:49:46,-5.6,-6.4,3.0,7.0,30.0
2026-08-03 16:48:46,-5.6,-6.3,3.0,7.0,30.0
2026-08-03 16:47:46,-5.5,-6.2,3.0,8.0,30.0
2026-08-03 16:46:46,-5.4,-6.1,3.0,8.0,30.0
2026-08-03 16:45:46,-5.3,-6.0,3.0,8.0,30.0
2026-08-03 16:44:46,-5.2,-6.0,4.0,8.0,30.0
2026-08-03 16:43:46,-5.1,-5.9,4.0,8.0,30.0
2026-08-03 16:42:46,-5.0,-5.8,4.0,8.0,30.0
2026-08-03 16:41:46,-4.9,-5.7,4.0,8.0,30.0
2026-08-03 16:40:46,-4.9,-5.6,4.0,8.0,30.0
2026-08-03 16:39:46,-4.8,-5.5,4.0,8.0,30.0
2026-08-03 16:38:46,-4.7,-5.5,4.0,9.0,30.0
2026-08-03 16:37:46,-4.6,-5.4,5.0,9.0,30.0
2026-08-03 16:36:46,-4.6,-5.4,5.0,9.0,29.0
2026-08-03 16:35:46,-4.5,-5.3,4.0,8.0,30.0
2026-08-03 16:34:46,-4.5,-5.2,5.0,9.0,31.0
2026-08-03 16:33:46,-4.4,-5.1,5.0,9.0,31.0
2026-08-03 16:32:46,-4.2,-5.0,5.0,9.0,31.0
2026-08-03 16:31:46,-4.1,-4.8,5.0,9.0,31.0
2026-08-03 16:30:46,-4.0,-4.8,5.0,9.0,31.0
2026-08-03 16:29:46,-4.0,-4.7,5.0,10.0,31.0
2026-08-03 16:29:06,-4.0,-4.7,5.0,10.0,31.0
2026-08-03 16:28:17,-3.8,-4.4,5.0,10.0,31.0
2026-08-03 16:27:17,-3.7,-4.3,5.0,10.0,31.0
2026-08-03 16:26:17,-3.6,-4.2,6.0,10.0,31.0
2026-08-03 16:25:17,-3.4,-4.1,6.0,10.0,31.0
2026-08-03 16:24:17,-3.3,-4.0,6.0,10.0,31.0
2026-08-03 16:23:17,-3.2,-3.8,6.0,10.0,30.0
2026-08-03 16:22:17,-3.1,-3.7,6.0,10.0,30.0
2026-08-03 16:21:17,-3.0,-3.6,6.0,10.0,30.0
2026-08-03 16:20:17,-2.9,-3.4,6.0,11.0,30.0
2026-08-03 16:19:17,-2.8,-3.2,7.0,11.0,30.0
2026-08-03 16:18:17,-2.7,-3.1,7.0,11.0,30.0
2026-08-03 16:17:17,-2.6,-2.9,7.0,11.0,30.0
2026-08-03 16:16:17,-2.4,-2.7,7.0,11.0,30.0
2026-08-03 16:15:17,-2.3,-2.5,8.0,11.0,30.0
2026-08-03 16:14:20,-2.1,-2.3,8.0,11.0,30.0
2026-08-03 16:13:17,-2.0,-2.1,8.0,11.0,30.0
2026-08-03 16:12:17,-1.8,-1.8,9.0,11.0,29.0
2026-08-03 16:11:17,-1.3,-1.5,9.0,12.0,28.0
2026-08-03 16:10:17,-1.9,-1.9,8.0,11.0,29.0
2026-08-03 16:09:17,-1.8,-1.6,9.0,11.0,30.0
2026-08-03 16:08:17,-1.5,-1.4,9.0,11.0,29.0
2026-08-03 16:07:17,-1.4,-1.1,10.0,11.0,29.0
2026-08-03 16:06:17,-1.1,-0.7,10.0,11.0,29.0
2026-08-03 16:05:17,-0.8,-0.3,10.0,12.0,29.0
2026-08-03 16:04:17,-0.5,0.2,11.0,12.0,29.0
